subject,professor,lecture_type,time,room
아프리카의세계문화유산,김덕수,일반,전주:인문대학1호관 118 ,"화 8-A,화 8-B,목 6-A,목 6-B,목 7-A,목 7-B"
악안면미세수술학,임대호,일반,전주:의학계열공용관(치과대학 4호관) 116 ,"수 8-A,수 8-B,수 9-A,수 9-B,수 10-A,수 10-B"
안무의실제,이나현,일반,전주:예술대학 2호관 4030 ,"수 2-A,수 2-B,수 3-A,수 3-B,수 4-A,수 4-B"
안보학,군사1,일반,:  ,"수 8-A,수 8-B,수 9-A,수 9-B,금 1-A,금 1-B,금 2-A,금 2-B"
알고리즘개론(Instruction to Algorism)),타야라 히랄,일반,전주:인문대학2호관 504 ,"월 6-A,월 6-B,월 7-A,월 7-B,수 6-A,수 6-B"
알고리즘과단계적사고,유기형,일반,전주:정보전산원 교육동 202 ,"월 6-A,월 6-B,월 7-A,월 7-B,수 6-A,수 6-B"
알고리즘과단계적사고,유기형,일반,전주:정보전산원 교육동 202 ,"월 8-A,월 8-B,월 9-A,월 9-B,수 8-A,수 8-B"
알고리즘과단계적사고,유기형,일반,전주:공과대학 1호관 246 ,"화 3-A,화 3-B,목 1-A,목 1-B,목 2-A,목 2-B"
알고리즘과문제해결기초,윤인숙,일반,전주:학습도서관 202 ,"월 11-A,월 11-B,월 12-A,월 12-B,월 13-A,월 13-B"
알고리즘특론,오일석,일반,전주:공과대학 7호관 607 ,"수 7-A,수 7-B,수 8-A,수 8-B,수 9-A,수 9-B"
알레르기-면역학,김소리,일반,전주:의과대학 4호관(의생명융합관) 101 ,"화 1-A,화 1-B,화 2-A,화 2-B,화 3-A,화 3-B,화 4-A,화 4-B,화 5-A,화 5-B,화 6-A,화 6-B,수 1-A,수 1-B,수 2-A,수 2-B,수 3-A,수 3-B,수 4-A,수 4-B,목 1-A,목 1-B,목 2-A,목 2-B,목 3-A,목 3-B"
암석역학,김경규,일반,전주:공과대학 2호관 404 ,"수 4-A,수 4-B,금 3-A,금 3-B,금 4-A,금 4-B"
암석학및현미경실습,이상봉,일반,전주:자연과학대학4호관 226 전주:자연과학대학4호관 112 ,"화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B,목 4-A,목 4-B"
암호론,김지승,일반,전주:공과대학 7호관 301 ,"월 1-A,월 1-B,월 2-A,월 2-B,수 1-A,수 1-B"
야생동물의번식학,유일정,일반,익산:동물병원 307-2 ,"수 11-A,수 11-B,수 12-A,수 12-B,수 13-A,수 13-B"
(빈칸),(빈칸),(빈칸),(빈칸),(빈칸)
야생조류의인플루엔자,한재익,일반,익산:제1 수의학관 B109 ,"수 6-A,수 6-B,수 7-A,수 7-B,수 8-A,수 8-B"
야생조류질병학특론,강민,일반,익산:제1 수의학관 311 ,"화 1-A,화 1-B,화 2-A,화 2-B,화 3-A,화 3-B"
야외실습,최인영,일반,전주:농업생명과학대학3호관 410 ,"화 10-A,화 10-B,화 11-A,화 11-B,화 12-A,화 12-B,목 10-A,목 10-B,목 11-A,목 11-B,목 12-A,목 12-B"
약물송달학,민경현,일반,전주:인문사회관 829 ,"화 8-A,화 8-B,화 9-A,화 9-B"
약물역학방법론,전하림,일반,전주:인문사회관 824 ,"화 5-A,화 5-B,화 6-A,화 6-B,화 7-A,화 7-B"
약물치료학 1,한종성,일반,전주:인문사회관 829 ,"수 1-A,수 1-B,수 2-A,수 2-B,수 3-A,수 3-B"
약물치료학 2,김재현,일반,전주:인문사회관 829 ,"금 5-A,금 5-B,금 6-A,금 6-B,금 7-A,금 7-B"
약물치료학특론 I,김재현,일반,전주:인문사회관 829 ,"월 10-A,월 10-B,월 11-A,월 11-B,월 12-A,월 12-B"
약물학 1,채한정,일반,전주:인문사회관 828 ,"수 1-A,수 1-B,수 2-A,수 2-B,수 3-A,수 3-B"
약용식물조직배양학및실습 1,방극수,일반,익산:제3 환생대관 102 ,"월 5-A,월 5-B,월 6-A,월 6-B,월 7-A,월 7-B,월 8-A,월 8-B"
약용식물학,추병길,일반,:  ,"화 11-A,화 11-B,화 12-A,화 12-B,화 13-A,화 13-B"
약용식물학특론,진종식,일반,익산:제3 환생대관 101 ,"화 10-A,화 10-B,화 11-A,화 11-B,화 12-A,화 12-B"
약용작물학,추병길,일반,전주:농업생명과학대학2호관 411 ,"월 1-A,월 1-B,월 2-A,월 2-B,수 1-A,수 1-B"
약용작물학특론,추병길,일반,전주:농업생명과학대학2호관 326 ,"화 3-A,화 3-B,화 4-A,화 4-B,목 1-A,목 1-B"
약제학 1,강지현,일반,전주:인문사회관 828 ,"화 5-A,화 5-B,화 6-A,화 6-B,화 7-A,화 7-B"
약제학개론,강지현,일반,전주:반도체물성 연구소 311 ,"화 10-A,화 10-B,화 11-A,화 11-B,화 12-A,화 12-B"
약초원실습 1,황경호,일반,익산:제3 환생대관 102 ,"화 5-A,화 5-B,화 6-A,화 6-B,화 7-A,화 7-B,화 8-A,화 8-B"
약품미생물학 2,김전경,일반,전주:인문사회관 824 ,"금 5-A,금 5-B,금 6-A,금 6-B"
약품미생물학 2및실습,김전경,일반,전주:인문사회관 824 전주:반도체물성 연구소 310 ,"목 5-A,목 5-B,목 6-A,목 6-B,목 7-A,목 7-B,목 8-A"
약품분석학및실험 2,진종식,일반,익산:제3 환생대관 101 ,"화 1-A,화 1-B,화 2-A,화 2-B,화 3-A,화 3-B,화 4-A,화 4-B"
약품분자생물학,한창엽,일반,전주:글로벌인재관 124 ,"목 5-A,목 5-B,목 6-A,목 6-B,목 7-A,목 7-B"
약품생화학 1,한창엽,일반,전주:글로벌인재관 123 ,"화 1-A,화 1-B,화 2-A,화 2-B,화 3-A,화 3-B"
약학개론,정재훈,일반,전주:글로벌인재관 124 ,"화 5-A,화 5-B,화 6-A,화 6-B,화 7-A,화 7-B"
(빈칸),(빈칸),(빈칸),(빈칸),(빈칸)
약학세미나 3,임정현,일반,전주:인문사회관 824 ,"수 9-A,수 9-B"
약학실험 1(약품분석학),조황의,일반,전주:반도체물성 연구소 310 ,"화 7-A,화 7-B,화 8-A,화 8-B"
약학실험 2(물리약학),민경현,일반,전주:반도체물성 연구소 311 ,"수 8-A,수 8-B,수 9-A,수 9-B"
양돈생산및방역총론,조호성,일반,익산:동물병원 306 ,"화 11-A,화 11-B,화 12-A,화 12-B"
양자공학수학 1,김태환,일반,전주:공과대학 1호관 304 ,"화 6-A,화 6-B,화 7-A,화 7-B,화 8-A,화 8-B"
양자물리학 1,김은주,일반,전주:과학관 128 ,"월 6-A,월 6-B,월 7-A,월 7-B,수 6-A,수 6-B"
양자시스템공학기초실험 1,서준호,일반,전주:공과대학 1호관 340 ,"월 6-A,월 6-B,월 7-A,월 7-B,월 8-A,월 8-B,월 9-A,월 9-B"
양자시스템공학캡스톤프로젝트,유승화,일반,전주:공과대학 1호관 147 ,"목 1-A,목 1-B,목 2-A,목 2-B,목 3-A,목 3-B,목 4-A,목 4-B"
양자시스템공학특론,송문원,일반,전주:공과대학 9호관 202 ,"수 6-A,수 6-B,수 7-A,수 7-B,수 8-A,수 8-B"
양자시스템전산해석,서준호,일반,전주:공과대학 1호관 304 ,"수 6-A,수 6-B,수 7-A,수 7-B,수 8-A,수 8-B"
양자역학 1,조덕용,일반,전주:자연과학대학5호관 213 ,"화 6-A,화 6-B,화 7-A,화 7-B,목 5-A,목 5-B"
어패럴디자인,염혜정,일반,전주:생활과학대학 308 ,"수 1-A,수 1-B,수 2-A,수 2-B,수 3-A,수 3-B,수 4-A,수 4-B"
언어습득론,유수연,일반,전주:인문사회관 207 ,"수 7-A,수 7-B,수 8-A,수 8-B,수 9-A,수 9-B"
언어지도,김태연,일반,전주:생활과학대학 408 ,"화 8-A,화 8-B,목 6-A,목 6-B,목 7-A,목 7-B"
언어학이론,이희철,일반,전주:사범대 본관 504 ,"목 11-A,목 11-B,목 12-A,목 12-B,목 13-A,목 13-B"
에너지공학,소병문,일반,전주:공과대학 6호관 B16 ,"수 11-A,수 11-B,수 12-A,수 12-B,수 13-A,수 13-B"
에너지공학특론,김성섭,일반,전주:공과대학 6호관 312 ,"수 11-A,수 11-B,수 12-A,수 12-B,수 13-A,수 13-B"
에너지소재개론,한지훈,원격강좌(콘텐츠),:  ,"월 10-A,월 10-B,월 11-A,월 11-B,월 12-A,월 12-B"
에너지와기후변화,김용현,원격강좌(콘텐츠),:  ,"수 6-A,수 6-B,수 7-A,수 7-B,수 8-A,수 8-B"
에너지와환경,박완일,일반,전주:과학관 408 ,"월 6-A,월 6-B,월 7-A,월 7-B,수 6-A,수 6-B"
에너지융합개론,장현민,일반,전주:공과대학 6호관 516 ,"월 6-A,월 6-B,월 7-A,월 7-B,수 6-A,수 6-B"
에너지재료학,유연태,일반,전주:공과대학 4호관 418 ,"화 3-A,화 3-B,목 1-A,목 1-B,목 2-A,목 2-B"
에너지저장변환소재,이기태,일반,전주:공과대학 5호관 303 ,"화 8-A,화 8-B,목 6-A,목 6-B,목 7-A,목 7-B"
(빈칸),(빈칸),(빈칸),(빈칸),(빈칸)
에너지탄소중립정책,강문경,블렌디드러닝,전주:글로벌인재관 206 ,"화 10-A,화 10-B,화 11-A,화 11-B,화 12-A,화 12-B"
에너지환경기술,오주원,원격강좌(콘텐츠),:  ,"월 1-A,월 1-B,월 2-A,월 2-B,월 3-A,월 3-B"
에어로졸특론,송미정,일반,전주:자연과학대학4호관 108 ,"월 8-A,월 8-B,월 9-A,월 9-B,수 8-A,수 8-B"
에코푸드론,이영숙,일반,:  ,"토 1-A,토 1-B,토 2-A,토 2-B,토 3-A,토 3-B"
여성건강간호학 2,김세윤,일반,전주:간호대학 202 ,"금 1-A,금 1-B,금 2-A,금 2-B,금 3-A,금 3-B"
여성건강간호학 2,김세윤,일반,전주:간호대학 202 ,"월 5-A,월 5-B,월 6-A,월 6-B,월 7-A,월 7-B"
여성건강간호학실습 1,정유정,일반,:  ,"화 10-A,화 10-B,화 11-A,화 11-B,화 12-A,화 12-B"
여성건강간호학실습 1,정유정,일반,:  ,"금 10-A,금 10-B,금 11-A,금 11-B,금 12-A,금 12-B"
여성건강간호학실습 1,정유정,일반,:  ,"목 10-A,목 10-B,목 11-A,목 11-B,목 12-A,목 12-B"
여성건강간호학실습 1,정유정,일반,:  ,"월 10-A,월 10-B,월 11-A,월 11-B,월 12-A,월 12-B"
여성과창업,우태규,일반,전주:글로벌인재관 325 ,"월 8-A,월 8-B,월 9-A,월 9-B,수 8-A,수 8-B"
역사교육논술,조혜진,일반,전주:진수당 304 ,"목 6-B,목 7-A,목 7-B,목 8-A,목 8-B,목 9-A"
역사교육론,조혜진,일반,전주:진수당 304 ,"목 3-A,목 3-B,목 4-A,목 4-B,목 5-A,목 5-B"
역사와문화,양선아,일반,전주:인문대학2호관 312 ,"월 8-A,월 8-B,월 9-A,월 9-B,수 8-A,수 8-B"
역사철학,백훈승,일반,전주:인문대학1호관 307 ,"화 3-A,화 3-B,목 1-A,목 1-B,목 2-A,목 2-B"
역사학개론,이병철,일반,전주:진수당 401 ,"금 3-A,금 3-B,금 4-A,금 4-B,금 5-A,금 5-B"
역학 1,김주진,일반,전주:자연과학대학5호관 216 ,"월 6-A,월 6-B,월 7-A,월 7-B,수 6-A,수 6-B"
역학 1,박완일,일반,전주:과학관 408 ,"월 8-A,월 8-B,월 9-A,월 9-B,수 8-A,수 8-B"
연구과제 3,유명조,일반,익산:제1 수의학관 208 ,"수 11-A,수 11-B,수 12-A,수 12-B"
연구과제 5,유명조,일반,익산:제1 수의학관 208 ,"금 11-A,금 11-B,금 12-A,금 12-B"
연구방법론,손정우,일반,전주:의과대학 본관 333 ,"화 11-A,화 11-B,화 12-A,화 12-B,화 13-A,화 13-B"
연구조사방법론 1,정다운,일반,전주:상과대학 3호관 106 ,"월 3-A,월 3-B,월 4-A,월 4-B,월 5-A,월 5-B"
연구프로젝트 1,조덕용,일반,전주:자연과학대학5호관 217 ,"화 11-A,화 11-B,화 12-A,화 12-B,화 13-A,화 13-B"
(빈칸),(빈칸),(빈칸),(빈칸),(빈칸)
연금의이해,노상윤,일반,전주:상과대학 1호관 402 ,"화 3-A,화 3-B,목 1-A,목 1-B,목 2-A,목 2-B"
연료전지개론(JST),이준희,원격강좌(콘텐츠),:  ,"토 1-A,토 1-B,토 2-A,토 2-B,토 3-A,토 3-B"
연료전지이동현상특론,김필,일반,전주:공과대학 6호관 312 ,"수 1-A,수 1-B,수 2-A,수 2-B,수 3-A,수 3-B"
연소및대기환경공학,이승로,일반,전주:공과대학 4호관 401-1 ,"화 2-A,화 2-B,목 3-A,목 3-B,목 4-A,목 4-B"
연주 1,강종화,일반,전주:예술대학 본관 4140 ,"수 6-A,수 6-B,수 7-A,수 7-B"
연주 3,이동훈,일반,전주:예술대학 본관 5070 ,"수 6-A,수 6-B,수 7-A,수 7-B"
연주리딩실습 1,김지환,일반,전주:예술대학 본관 3110 ,"수 10-A,수 10-B,수 11-A,수 11-B"
열물리학,한상욱,일반,전주:과학관 128 ,"월 1-A,월 1-B,월 2-A,월 2-B,수 1-A,수 1-B"
열및통계물리학 2,김주진,일반,전주:자연과학대학5호관 216 ,"수 7-A,수 7-B,금 6-A,금 6-B,금 7-A,금 7-B"
열보호시스템특론,신의섭,일반,전주:공과대학 9호관 612 ,"월 8-A,월 8-B,월 9-A,월 9-B,월 10-A,월 10-B"
열역학,김동연,일반,전주:자연과학대학1호관 315 ,"화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B"
열역학,김동연,일반,전주:자연과학대학1호관 315 ,"수 2-A,수 2-B,금 1-A,금 1-B,금 2-A,금 2-B"
열역학,최낙정,일반,전주:공과대학 9호관 303 ,"월 3-A,월 3-B,월 4-A,월 4-B,수 3-A,수 3-B"
열역학,유창호,일반,전주:공과대학 4호관 419 ,"월 6-A,월 6-B,월 7-A,월 7-B,월 8-A,월 8-B"
열역학,유창호,블렌디드러닝,새만금:산학융합지구캠퍼스동 310 ,"월 10-A,월 10-B,월 11-A,월 11-B,월 12-A,월 12-B"
열역학 1,강채동,일반,전주:공과대학 3호관 401 ,"화 3-A,화 3-B,목 1-A,목 1-B,목 2-A,목 2-B"
열역학 1,손정민,일반,전주:공과대학 2호관 404 ,"화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B"
열역학 1,강채동,일반,전주:공과대학 3호관 401 ,"화 8-A,화 8-B,목 6-A,목 6-B,목 7-A,목 7-B"
열역학 1및연습,이동휘,일반,전주:공과대학 3호관 409 전주:공과대학 8호관 301 ,"화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B,목 4-A,목 4-B"
열역학 1및연습,이동휘,일반,전주:공과대학 3호관 409 전주:공과대학 8호관 301 ,"화 3-A,화 3-B,화 4-A,화 4-B,목 1-A,목 1-B,목 2-A,목 2-B"
열전달,이동휘,일반,전주:공과대학 4호관 315 ,"화 8-A,화 8-B,목 6-A,목 6-B,목 7-A,목 7-B"
열전달,박찬우,일반,전주:공과대학 9호관 302 ,"월 3-A,월 3-B,월 4-A,월 4-B,월 5-A,월 5-B"
열전달,유창호,일반,전주:공과대학 4호관 419 ,"목 10-A,목 10-B,목 11-A,목 11-B,목 12-A,목 12-B"
(빈칸),(빈칸),(빈칸),(빈칸),(빈칸)
염색화학,정용식,일반,전주:공과대학 2호관 417 ,"화 3-A,화 3-B,목 1-A,목 1-B,목 2-A,목 2-B"
염증병리학,김경민,일반,전주:의과대학 2호관 318 ,"월 11-A,월 11-B,월 12-A,월 12-B,월 13-A,월 13-B"
영문독해,이영화,일반,전주:공과대학 3호관 401 ,"수 2-A,수 2-B,금 1-A,금 1-B,금 2-A,금 2-B"
영문독해,이정진,일반,전주:공과대학 1호관 224 ,"수 9-A,수 9-B,금 8-A,금 8-B,금 9-A,금 9-B"
영문독해,서홍원,일반,전주:공과대학 1호관 225 ,"수 9-A,수 9-B,금 8-A,금 8-B,금 9-A,금 9-B"
영문독해,이정진,일반,전주:공과대학 6호관 B16 ,"화 8-A,화 8-B,목 6-A,목 6-B,목 7-A,목 7-B"
영문독해,이영화,일반,전주:공과대학 1호관 234 ,"월 6-A,월 6-B,월 7-A,월 7-B,수 6-A,수 6-B"
영문독해,임은영,일반,전주:인문대학1호관 401 ,"월 8-A,월 8-B,월 9-A,월 9-B,수 8-A,수 8-B"
영문독해,김정은,일반,전주:인문대학1호관 401 ,"월 6-A,월 6-B,월 7-A,월 7-B,수 6-A,수 6-B"
영문독해,서은주,일반,전주:사범대 본관 105 ,"화 3-A,화 3-B,목 1-A,목 1-B,목 2-A,목 2-B"
영문독해,송지영,일반,익산:교양관 2305 ,"화 6-A,화 6-B,화 7-A,화 7-B,목 8-A,목 8-B"
영문학사,윤천기,일반,전주:인문대학1호관 401 ,"수 4-A,수 4-B,금 3-A,금 3-B,금 4-A,금 4-B"
영미단편소설,임은영,일반,전주:인문대학1호관 404 ,"수 4-A,수 4-B,금 3-A,금 3-B,금 4-A,금 4-B"
영미문학의이해,임은영,일반,전주:인문대학1호관 401 ,"화 8-A,화 8-B,목 6-A,목 6-B,목 7-A,목 7-B"
영미소설의이해(Understanding English & American Novel),매튜허조그,일반,전주:인문대학1호관 402 ,"월 8-A,월 8-B,월 9-A,월 9-B,수 8-A,수 8-B"
영미시의이해,이일재,일반,전주:인문대학1호관 404 ,"화 3-A,화 3-B,목 1-A,목 1-B,목 2-A,목 2-B"
영상그래픽디자인,김현중,일반,전주:예술대학 본관 5020 ,"금 6-A,금 6-B,금 7-A,금 7-B,금 8-A,금 8-B,금 9-A,금 9-B"
영상기법연구 1,장성환,일반,전주:예술대학 본관 1040 ,"금 5-A,금 5-B,금 6-A,금 6-B,금 7-A,금 7-B"
영상분석및이해(Image Analysis and Understanding),박동선,일반,전주:공과대학 8호관 407 ,"화 1-B,화 2-A,화 2-B,화 3-A,화 3-B,화 4-A"
영상비즈니스마케팅,김건,일반,전주:인문대학1호관 310 ,"월 11-A,월 11-B,월 12-A,월 12-B,월 13-A,월 13-B"
영상식물학및표현체학특론,양명균,일반,전주:농업생명과학대학4호관 307 ,"수 1-A,수 1-B,수 2-A,수 2-B,수 3-A,수 3-B"
영상의학실습,장원,일반,:  ,"월 1-A,월 1-B,월 2-A,월 2-B,월 3-A,월 3-B,월 4-A,월 4-B,월 5-A,월 5-B,월 6-A,월 6-B,월 7-A,월 7-B,월 8-A,월 8-B,화 1-A,화 1-B,화 2-A,화 2-B,화 3-A,화 3-B,화 4-A,화 4-B,화 5-A,화 5-B"
영상지능(Vision Intelligence),김형석,일반,전주:공과대학 8호관 407 ,"화 6-A,화 6-B,화 7-A,화 7-B,화 8-A,화 8-B"
(빈칸),(빈칸),(빈칸),(빈칸),(빈칸)
영상커뮤니케이션,최성은,일반,전주:사회과학대학 223 ,"화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B"
영상커뮤니케이션연구방법론,유경한,일반,전주:인문사회관 721 ,"월 6-A,월 6-B,월 7-A,월 7-B,월 8-A,월 8-B"
영상학개론,김형수,일반,전주:인문사회관 301 ,"목 11-A,목 11-B,목 12-A,목 12-B,목 13-A,목 13-B"
영양과간호,백지현,일반,전주:간호대학 505 ,"수 8-A,수 8-B,수 9-A,수 9-B,수 10-A,수 10-B"
영양과만성질환,김숙배,일반,전주:생활과학대학 415 ,"화 7-A,화 7-B,화 8-A,화 8-B,화 9-A,화 9-B"
영양교육및상담실습,김진아,일반,전주:생활과학대학 415 ,"화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B,목 4-A,목 4-B"
영양화학,김영수,일반,전주:농업생명과학대학4호관 120-1 ,"월 3-A,월 3-B,월 4-A,월 4-B,수 3-A,수 3-B"
영어교육논술지도(Teaching English Composition),김정인,일반,전주:진수당 404 ,"월 6-A,월 6-B,월 7-A,월 7-B,수 6-A,수 6-B"
영어교육논술지도특강,김승애,일반,전주:사범대 본관 104 ,"목 11-A,목 11-B,목 12-A,목 12-B,목 13-A,목 13-B"
영어교육론,전은영,일반,전주:인문대학1호관 401 ,"수 7-A,수 7-B,금 6-A,금 6-B,금 7-A,금 7-B"
영어교육문법 1(English Pedagogical Grammar 1),이희철,일반,전주:사범대 본관 501 ,"화 6-B,화 7-A,화 7-B,목 8-A,목 8-B,목 9-A"
영어교육토론(Educational English Debate),박재영,일반,전주:사범대 본관 504 ,"월 8-A,월 8-B,월 9-A,월 9-B,수 8-A,수 8-B"
영어교육특강,김정은,일반,전주:인문사회관 526 ,"수 7-A,수 7-B,수 8-A,수 8-B,수 9-A,수 9-B"
영어교재연구및지도법(Teaching Methods & Materials of English),심재우,일반,전주:사범대 본관 315 ,"수 9-A,수 9-B,금 8-A,금 8-B,금 9-A,금 9-B"
영어구조의이해,유용석,일반,전주:인문대학1호관 401 ,"화 6-A,화 6-B,화 7-A,화 7-B,목 8-A,목 8-B"
영어듣기와말하기지도법(Teaching Methods of English Listening & Speaking),테레시타 유,일반,전주:사범대 본관 315 ,"수 4-A,수 4-B,금 3-A,금 3-B,금 4-A,금 4-B"
영어문학의이해(Understanding of English Literature),박재영,일반,전주:사범대 본관 504 ,"월 3-A,월 3-B,월 4-A,월 4-B,수 3-A,수 3-B"
영어문화와영어교육(English Culture & English Education),조진우,일반,전주:사범대 본관 104 ,"화 1-B,화 2-A,화 2-B,목 3-A,목 3-B,목 4-A"
영어수업지도방법 1(Curriculum Design & Material Development 1),김정인,일반,전주:사범대 본관 501 ,"월 3-A,월 3-B,월 4-A,월 4-B,수 3-A,수 3-B"
영어수필쓰기 1(Writing Essay in English 1),테레시타 유,일반,전주:사범대 본관 315 ,"화 1-B,화 2-A,화 2-B,목 3-A,목 3-B,목 4-A"
영어시입문(Introduction to English Poetry),이일재,일반,전주:사범대 본관 104 ,"수 2-A,수 2-B,금 1-A,금 1-B,금 2-A,금 2-B"
영어쓰기교육론,김정인,일반,전주:사범대 본관 504 ,"화 1-A,화 1-B,화 2-A,화 2-B,화 3-A,화 3-B"
영어영화비평(English Film Criticism),박재영,일반,전주:사범대 본관 104 ,"화 8-A,화 8-B,화 9-A,목 6-B,목 7-A,목 7-B"
(빈칸),(빈칸),(빈칸),(빈칸),(빈칸)
영어음성학(English Phonetics),정진완,일반,전주:인문대학1호관 402 ,"월 6-A,월 6-B,월 7-A,월 7-B,수 6-A,수 6-B"
영어음성학과영어교육(English Phonetics & English Teaching),이희철,일반,전주:사범대 본관 504 ,"수 7-A,수 7-B,금 6-A,금 6-B,금 7-A,금 7-B"
